stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,bt_id
3719,3719,MOUNTAIN VIEW & GLENN SQR ENE,61.220654,-149.82192,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2818,2818
7022,7022,DEBARR RD 7 COLUMBINE ESE,61.209651,-149.817342,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2845,2845
7021,7021,DEBARR RD & COLUMBINE WNW,61.209865,-149.818656,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2846,2846
7020,7020,TUDOR CENTRE DR & DIPLOMACY SSE,61.181723,-149.795173,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2847,2847
7019,7019,TUDOR CENTRE DR & ANMC XWALK WNW,61.183721,-149.800099,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2848,2848
7018,7018,ELMORE RD & TUDOR RD NNE,61.181416,-149.807909,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2849,2849
7017,7017,BRAGAW ST & 7TH AVE NNE,61.21625,-149.808182,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2850,2850
7016,7016,BRAGAW ST & 3RD AVE SSW,61.219911,-149.808452,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2851,2851
7015,7015,BRAGAW ST & 4TH AVE NNE,61.219074,-149.808235,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2852,2852
7013,7013,MOUNTAIN VIEW DR & BRAGAW ST WSW,61.224046,-149.809478,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2828,2828
1479,1479,MOUNTAIN VIEW DR & HOYT ST,61.224297,-149.800623,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2768,2768
1478,1478,MOUNTAIN VIEW DR & FLOWER ESE,61.224107,-149.805813,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2767,2767
3723,3723,ARCTIC & 42ND AVE SSW,61.18275,-149.898166,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2870,2870
7024,7024,4TH AVE & BONIFACE ESE,61.218637,-149.777735,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2871,2871
7025,7025,6TH AVE & EDWARD ESE,61.216474,-149.762384,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2872,2872
7026,7026,6TH AVE & EDWARD ENE,61.216571,-149.762946,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2873,2873
7027,7027,4TH AVE & BONIFACE ENE,61.21873,-149.77786,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2874,2874
3023,3023,AIRPORT SOUTH TERMINAL STOP 1,61.174429,-149.98131,http://bustracker.muni.org/InfoPoint/departures.aspx?stopid=2875,2875
